payment_type,profit_per_order,category_id,category_name,customer_city,customer_id,customer_segment,department_id,department_name,market,order_country,order_date,order_id,order_item_discount_rate,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_price,shipping_date,shipping_mode,label
DEBIT,62.70062,46,Indoor/Outdoor Games,Caguas,9336.261,Consumer,7,Fan Shop,Africa,South Africa,2016-03-23 00:00:00+00:00,42610.848,0.2,3,149.94,122.84,64.73173,Southern Africa,Guatemala,COMPLETE,49.98,2016-06-15 00:00:00+01:00,Standard Class,1
DEBIT,84.59459,24,Women's Apparel,Reynoldsburg,7083.1367,Consumer,5,Golf,USCA,United States,2016-09-19 00:00:00+01:00,32323.055,0.2,4,200,170.77698,83.5994,West of USA ,California,COMPLETE,50,2015-12-19 00:00:00+00:00,Second Class,0
DEBIT,-382.71765,45,Fishing,Wayne,1132.7113,Consumer,7,Fan Shop,Pacific Asia,Japan,2016-01-06 00:00:00+00:00,24685.54,0.03,1,399.98,387.98,-402.2518,Eastern Asia,Diyarbakir,COMPLETE,399.98,2016-02-20 00:00:00+00:00,Standard Class,1
TRANSFER,35.639645,18,Men's Footwear,Dallas,1241.9185,Consumer,4,Apparel,LATAM,Colombia,2017-05-20 00:00:00+01:00,57416.06,0.17,1,129.99,106.59,33.759525,South America,Antioquia,PROCESSING,129.99,2017-04-21 00:00:00+01:00,Standard Class,1
PAYMENT,44.517094,48,Water Sports,Medford,6839.3105,Home Office,7,Fan Shop,LATAM,Nicaragua,2015-04-01 00:00:00+01:00,6645.088,0.04420423,1,199.99,191.99,48.435028,Central America,Managua,PENDING_PAYMENT,199.99,2015-05-01 00:00:00+01:00,Standard Class,1
PAYMENT,7.593017,38,Electronics,Caguas,11010.592,Consumer,6,Outdoors,USCA,United States,2016-08-27 00:00:00+01:00,36004.926,0.04,3,99.96,97.9909,9.440286,US Center ,Michigan,PENDING_PAYMENT,31.08,2016-08-18 00:00:00+01:00,Second Class,1
DEBIT,-52.42876,24,Women's Apparel,Tampa,6281.1807,Consumer,5,Golf,USCA,United States,2016-02-24 00:00:00+00:00,38319.348,0.18,3,150,123,-65.69775,East of USA,Maryland,ON_HOLD,50,2016-06-28 00:00:00+01:00,Standard Class,0
CASH,-21.5937,48,Water Sports,Los Angeles,4773.619,Consumer,7,Fan Shop,Europe,France,2017-06-08 00:00:00+01:00,63957.754,0.1,1,199.99,179.97,-29.691702,Western Europe,Isle of France,CLOSED,199.99,2017-07-20 00:00:00+01:00,First Class,1
DEBIT,49.23224,24,Women's Apparel,Caguas,2384.8577,Home Office,5,Golf,LATAM,Dominican Republic,2017-11-16 00:00:00+00:00,56611.418,0.01,3,150,156.64488,53.4197,Caribbean,Yalova,COMPLETE,50,2017-04-01 00:00:00+01:00,Second Class,1
DEBIT,17.639257,43,Camping & Hiking,Seattle,1673.8552,Consumer,7,Fan Shop,Pacific Asia,Turkey,2016-11-02 00:00:00+00:00,43682.434,0.25,1,299.98,232.76,13.59315,West Asia,Bursa,COMPLETE,299.98,2016-10-15 00:00:00+01:00,First Class,1
DEBIT,88.252785,46,Indoor/Outdoor Games,Honolulu,1447.1543,Consumer,7,Fan Shop,Pacific Asia,India,2016-03-08 00:00:00+00:00,29664.338,0.17,5,249.9,204.76787,89.9759,South Asia,Nevada,COMPLETE,49.98,2016-05-05 00:00:00+01:00,Standard Class,0
DEBIT,73.27187,76,Women's Clothing,Caguas,20597.158,Home Office,4,Apparel,Pacific Asia,Australia,2018-01-28 00:00:00+00:00,77085.23,0.09,1,239.96,191.97519,67.2626,Oceania,Queensland,COMPLETE,199.99,2018-01-22 00:00:00+00:00,Standard Class,1
PAYMENT,15.327216,3,Baseball & Softball,Houston,10439.404,Consumer,2,Fitness,USCA,United States,2016-02-19 00:00:00+00:00,37469.406,0.25,2,63.533527,49.19,18.576544,South of  USA ,North Carolina,PENDING_PAYMENT,34.99,2016-06-07 00:00:00+01:00,Standard Class,0
PAYMENT,43.23518,48,Water Sports,Hampton,7976.9023,Home Office,7,Fan Shop,Europe,Spain,2017-07-12 00:00:00+01:00,66228.08,0.17,1,199.99,167.99,42.69079,Southern Europe,Madrid,PENDING_PAYMENT,199.99,2017-09-03 00:00:00+01:00,First Class,1
TRANSFER,-5.844739,48,Water Sports,Caguas,9127.157,Corporate,7,Fan Shop,Europe,United Kingdom,2017-07-25 00:00:00+01:00,64833.434,0.07,1,199.99,189,-16.459223,Northern Europe,England,PENDING,199.99,2017-08-04 00:00:00+01:00,Standard Class,1
TRANSFER,34.180042,29,Shop By Sport,Caguas,763.4036,Home Office,5,Golf,LATAM,Ireland,2017-03-09 00:00:00+00:00,55435.426,0.17,4,179.97,139.5,34.46327,Central America,San Salvador,PENDING,39.99,2017-05-28 00:00:00+01:00,Second Class,1
CASH,108.969444,43,Camping & Hiking,Los Angeles,5569.9907,Consumer,7,Fan Shop,LATAM,Jamaica,2017-04-24 00:00:00+01:00,54776.47,0.05,1,299.98,278.98,107.91331,Caribbean,Santa Caterina,CLOSED,299.98,2017-05-23 00:00:00+01:00,Same Day,1
DEBIT,57.890816,48,Water Sports,Caguas,2458.0037,Consumer,7,Fan Shop,LATAM,Mexico,2015-06-25 00:00:00+01:00,10559.847,0.02,1,199.99,191.9909,58.946297,Central America,Chinandega,COMPLETE,199.99,2015-08-19 00:00:00+01:00,Standard Class,1
TRANSFER,136.7431,45,Fishing,Pacoima,6133.6465,Corporate,7,Fan Shop,Pacific Asia,Indonesia,2015-11-29 00:00:00+00:00,21650.635,0.13,1,399.98,339.98,139.45633,Southeast Asia,Jakarta,PROCESSING,399.98,2015-11-25 00:00:00+00:00,First Class,1
PAYMENT,88.04075,46,Indoor/Outdoor Games,Fullerton,11915.639,Consumer,7,Fan Shop,USCA,United States,2016-06-29 00:00:00+01:00,38321.41,0.03,4,199.92,191.97581,85.08401,West of USA ,California,PENDING_PAYMENT,49.98,2016-09-12 00:00:00+01:00,Standard Class,1
TRANSFER,-120.43752,43,Camping & Hiking,Caguas,6155.2266,Consumer,7,Fan Shop,Pacific Asia,India,2016-01-24 00:00:00+00:00,28031.088,0.05,1,299.98,278.98,-118.71402,South Asia,Uttar Pradesh,PROCESSING,299.98,2016-01-16 00:00:00+00:00,Same Day,1
TRANSFER,-14.926129,17,Cleats,Caguas,5160.1543,Consumer,4,Apparel,Europe,France,2015-08-10 00:00:00+01:00,15447.927,0.1,3,179.97,159.9627,-20.825167,Western Europe,Provence-Alpes-Côte d'Azur,PROCESSING,59.99,2015-08-25 00:00:00+01:00,Standard Class,1
DEBIT,84.686134,48,Water Sports,Caguas,4434.5454,Consumer,7,Fan Shop,LATAM,Brazil,2017-07-21 00:00:00+01:00,52690.27,0.04,1,199.99,193.99,83.33654,South America,Vladimir,COMPLETE,199.99,2017-12-11 00:00:00+00:00,Second Class,1
TRANSFER,-589.22205,17,Cleats,Kenner,9363.614,Consumer,4,Apparel,USCA,United States,2016-07-17 00:00:00+01:00,40982.59,0.02,5,299.95,290.97952,-557.2701,West of USA ,Washington,PROCESSING,59.99,2016-08-21 00:00:00+01:00,Standard Class,1
TRANSFER,35.975986,17,Cleats,Caguas,1035.9133,Corporate,4,Apparel,Pacific Asia,Australia,2016-01-04 00:00:00+00:00,25276.99,0.25,4,249.9,187.48474,37.691628,Oceania,Victoria,PROCESSING,59.99,2016-02-13 00:00:00+00:00,Standard Class,1
PAYMENT,47.921402,18,Men's Footwear,Astoria,699.44006,Consumer,4,Apparel,Pacific Asia,India,2016-02-02 00:00:00+00:00,24177.668,0.06,1,129.99,122.84,45.280254,South Asia,Bihar,PENDING_PAYMENT,129.99,2016-01-27 00:00:00+00:00,First Class,1
DEBIT,32.401665,24,Women's Apparel,Painesville,806.5537,Home Office,5,Golf,Africa,Nigeria,2016-07-30 00:00:00+01:00,40315.316,0.2,3,149.94,119.985664,29.28836,West Africa,Lagos,COMPLETE,50,2016-05-21 00:00:00+01:00,Standard Class,1
PAYMENT,27.881746,18,Men's Footwear,Denver,1931.8848,Consumer,4,Apparel,Europe,Sweden,2017-08-15 00:00:00+01:00,64684.81,0.2,1,129.99,104.37556,27.913288,Northern Europe,Stockholm,PENDING_PAYMENT,129.99,2017-08-18 00:00:00+01:00,Second Class,0
CASH,33.823185,18,Men's Footwear,Canton,8260.015,Consumer,4,Apparel,Europe,Germany,2017-02-18 00:00:00+00:00,64353.87,0.07,1,129.99,119.98,30.177519,Western Europe,Hamburg,CLOSED,129.99,2017-06-13 00:00:00+01:00,Standard Class,0
DEBIT,30.791077,45,Fishing,Rio Rancho,3336.864,Consumer,7,Fan Shop,Europe,China,2015-10-07 00:00:00+01:00,17535.693,0.07,1,399.98,371.98,30.795286,Southern Europe,Piedmont,COMPLETE,399.98,2015-09-08 00:00:00+01:00,Second Class,0
DEBIT,83.56577,46,Indoor/Outdoor Games,Caguas,67.43391,Corporate,7,Fan Shop,LATAM,Cuba,2015-06-23 00:00:00+01:00,10326.255,0.05,4,164.38,165.99,83.54634,Caribbean,Holguin,COMPLETE,49.98,2015-05-20 00:00:00+01:00,Standard Class,1
PAYMENT,78.82987,43,Camping & Hiking,Virginia Beach,6927.6504,Home Office,7,Fan Shop,Africa,Luxembourg,2016-06-15 00:00:00+01:00,46645.906,0.18,1,299.98,245.89882,84.07666,North Africa,Benghazi,PENDING_PAYMENT,299.98,2016-11-26 00:00:00+00:00,Standard Class,1
TRANSFER,9.5539665,18,Men's Footwear,Portland,3914.186,Consumer,4,Apparel,Europe,France,2015-10-29 00:00:00+00:00,20189.453,0.01,1,129.99,127.43266,9.280105,Western Europe,Guangdong,PENDING,129.99,2015-03-19 00:00:00+00:00,Standard Class,1
DEBIT,37.45052,36,Electronics,Caguas,8753.723,Home Office,6,Outdoors,LATAM,Mexico,2015-03-16 00:00:00+00:00,8115.726,0.18,3.0862067,129.99,106.59,37.277225,Central America,Sinaloa,COMPLETE,49.98,2015-05-28 00:00:00+01:00,First Class,1
DEBIT,3.5516734,18,Men's Footwear,Fond Du Lac,7391.567,Corporate,4,Apparel,Pacific Asia,Indonesia,2016-02-15 00:00:00+00:00,28273.283,0.1,1,129.99,117.58,-3.5745115,Southeast Asia,Central Java,COMPLETE,129.99,2016-02-23 00:00:00+00:00,Second Class,0
TRANSFER,-344.28506,24,Women's Apparel,Caguas,6749.6543,Consumer,5,Golf,Europe,Austria,2015-01-15 00:00:00+00:00,7041.0503,0,5,250,248.98,-401.79886,Western Europe,Prague,PENDING,50,2015-03-04 00:00:00+00:00,Second Class,1
TRANSFER,14.748759,59,Books ,Lakewood,13124.493,Home Office,7.8364205,Book Shop,Europe,Finland,2017-04-29 00:00:00+01:00,69045.49,0.09,1,34.20885,31.637169,14.272713,Southern Europe,Santa Catarina,PENDING,39.75,2017-09-04 00:00:00+01:00,Standard Class,1
PAYMENT,-9.831071,18,Men's Footwear,La Habra,5603.417,Corporate,4,Apparel,Pacific Asia,Filipinas,2015-11-29 00:00:00+00:00,23898.5,0.01,1,129.99,126.94011,-1.9016694,Southeast Asia,Capital Nacional,PENDING_PAYMENT,129.99,2016-01-05 00:00:00+00:00,First Class,1
PAYMENT,219.52927,67,Crafts,Joliet,18208.152,Consumer,4,Apparel,Pacific Asia,India,2017-12-24 00:00:00+00:00,74810.85,0.05,1,499.95,449.71393,219.31375,South Asia,Uttar Pradesh,PENDING_PAYMENT,527.74725,2017-12-26 00:00:00+00:00,First Class,1
DEBIT,-219.4735,9,Cardio Equipment,Caguas,2344.01,Consumer,3,Footwear,LATAM,Mexico,2017-07-30 00:00:00+01:00,54100.777,0.12,2,199.98,175.99,-214.89348,Central America,San Salvador,COMPLETE,99.99,2017-03-14 00:00:00+00:00,Second Class,1
CASH,11.605372,29,Shop By Sport,Chicago,4800.518,Consumer,5,Golf,Europe,Germany,2015-08-13 00:00:00+01:00,15741.532,0.04,1,39.99,38.267155,11.4381485,Western Europe,Bavaria,CLOSED,39.99,2015-09-04 00:00:00+01:00,Standard Class,1
TRANSFER,17.38312,29,Shop By Sport,Bridgeton,2425.1887,Consumer,5,Golf,LATAM,Honduras,2015-11-03 00:00:00+00:00,18248.773,0.02,4,150,163.93622,17.56339,Central America,Francisco Morazan,PROCESSING,39.99,2016-01-28 00:00:00+00:00,Second Class,1
PAYMENT,53.446293,18,Men's Footwear,Potomac,10861.191,Corporate,4,Apparel,Pacific Asia,China,2016-02-23 00:00:00+00:00,27195.443,0.13,1,129.99,110.49,57.423645,Eastern Asia,Norte de Santander,PENDING_PAYMENT,129.99,2016-07-26 00:00:00+01:00,Standard Class,1
PAYMENT,101.13214,17,Cleats,Caguas,8194.625,Consumer,4,Apparel,Europe,France,2017-08-15 00:00:00+01:00,66338.516,0.07,5,299.95,269.98,104.97143,Western Europe,Isle of France,PENDING_PAYMENT,59.99,2017-08-10 00:00:00+01:00,Standard Class,1
PAYMENT,-5.1743827,45,Fishing,Jamaica,10996.461,Corporate,7,Fan Shop,Europe,Spain,2015-07-29 00:00:00+01:00,17498.191,0.03,1,399.98,387.97876,1.0593799,Southern Europe,Delta,PENDING_PAYMENT,399.98,2015-08-24 00:00:00+01:00,Standard Class,1
PAYMENT,-3.404585,46,Indoor/Outdoor Games,Caguas,11080.648,Corporate,7,Fan Shop,Pacific Asia,Australia,2016-04-09 00:00:00+01:00,27001.736,0.18,1,49.98,40.994648,-3.6675935,Oceania,Queensland,PENDING_PAYMENT,49.98,2016-09-23 00:00:00+01:00,Standard Class,1
DEBIT,184.14993,45,Fishing,Encinitas,6792.766,Consumer,7,Fan Shop,Africa,Senegal,2017-08-17 00:00:00+01:00,45904.316,0.05,1,399.98,379.98,183.86874,West Africa,Dakar,COMPLETE,399.98,2016-10-23 00:00:00+01:00,Standard Class,0
PAYMENT,28.049786,43,Camping & Hiking,El Cajon,6246.672,Corporate,7,Fan Shop,USCA,United States,2016-10-02 00:00:00+01:00,37384.203,0.12,1,299.98,263.97397,32.8047,South of  USA ,Florida,PENDING_PAYMENT,299.98,2016-09-18 00:00:00+01:00,Second Class,1
PAYMENT,12.285327,29,Shop By Sport,Annandale,7709.3813,Corporate,5,Golf,LATAM,Nicaragua,2015-02-12 00:00:00+00:00,3185.3884,0.05,1,39.99,38.1996,13.852154,Central America,Managua,PENDING_PAYMENT,39.99,2015-02-13 00:00:00+00:00,First Class,1
PAYMENT,129.57309,43,Camping & Hiking,Asheboro,3368.2988,Consumer,7,Fan Shop,Pacific Asia,Australia,2015-09-19 00:00:00+01:00,20533.42,0,1,299.98,299.98303,128.24559,Oceania,Queensland,PENDING_PAYMENT,299.98,2015-02-04 00:00:00+00:00,Standard Class,1
DEBIT,-20.337986,24,Women's Apparel,Chicago,1336.1735,Home Office,5,Golf,Pacific Asia,China,2016-01-22 00:00:00+00:00,25577.94,0.06,1,50,47.47818,-28.05068,Eastern Asia,Madhya Pradesh,COMPLETE,50,2016-02-06 00:00:00+00:00,Standard Class,1
PAYMENT,47.397938,17,Cleats,Poway,9180.218,Consumer,4,Apparel,Europe,France,2015-11-16 00:00:00+00:00,19691.494,0.17,2,119.97,98.38,50.174793,Western Europe,Isle of France,PENDING_PAYMENT,59.99,2015-02-23 00:00:00+00:00,Standard Class,1
PAYMENT,19.633696,48,Water Sports,Caguas,5466.687,Corporate,7,Fan Shop,Europe,Germany,2017-06-30 00:00:00+01:00,62647.63,0.17,1,199.99,165.99,20.595146,Western Europe,Saxony,PENDING_PAYMENT,199.99,2017-03-22 00:00:00+00:00,Standard Class,1
TRANSFER,-5.236963,46,Indoor/Outdoor Games,Houston,8826.605,Consumer,7,Fan Shop,Pacific Asia,Italy,2016-05-06 00:00:00+01:00,32198.14,0.16,2,99.96,82.992294,-5.003454,Eastern Asia,Riad,PROCESSING,49.98,2016-04-13 00:00:00+01:00,First Class,1
PAYMENT,17.80672,17,Cleats,Freeport,12067.315,Consumer,4,Apparel,USCA,United States,2016-05-16 00:00:00+01:00,37678.293,0,2,119.98,122.8753,18.30784,West of USA ,Oregon,PENDING_PAYMENT,59.99,2016-07-21 00:00:00+01:00,Second Class,1
CASH,97.76677,9,Cardio Equipment,Caguas,10073.037,Corporate,3,Footwear,LATAM,El Salvador,2015-05-26 00:00:00+01:00,9092.446,0.12,3,299.97,254.98,98.52924,Central America,San Salvador,CLOSED,99.99,2015-05-09 00:00:00+01:00,Second Class,1
DEBIT,36.631325,41,Accessories,Caguas,1300.4792,Corporate,6,Outdoors,Europe,Spain,2015-05-13 00:00:00+01:00,981.4399,0.12,4,99.96,83.87623,37.95289,Southern Europe,Campeche,COMPLETE,24.99,2015-09-29 00:00:00+01:00,First Class,1
PAYMENT,8.768688,17,Cleats,Caguas,4872.4824,Consumer,4,Apparel,USCA,United States,2016-05-31 00:00:00+01:00,34072.457,0.07,3,179.97,169.40134,7.9685373,South of  USA ,North Carolina,PENDING_PAYMENT,59.99,2016-08-11 00:00:00+01:00,Second Class,0
PAYMENT,39.202156,18,Men's Footwear,Caguas,247.36813,Corporate,4,Apparel,USCA,United States,2016-06-25 00:00:00+01:00,40484.27,0.04,1,129.99,124.79,35.673584,West of USA ,Arizona,PENDING_PAYMENT,129.99,2016-06-10 00:00:00+01:00,First Class,1
PAYMENT,-13.44874,35,Golf Shoes,Caguas,3682.945,Corporate,6,Fan Shop,Europe,Austria,2015-05-17 00:00:00+01:00,10497.129,0.25,4,199.99,151.42725,0.80593705,Western Europe,Bern,PENDING_PAYMENT,59.99,2015-07-27 00:00:00+01:00,Second Class,1
DEBIT,81.91105,43,Camping & Hiking,Fargo,11091.318,Consumer,7,Fan Shop,Pacific Asia,India,2015-11-11 00:00:00+00:00,25993.48,0.09,1,299.98,274.8822,79.99199,South Asia,Illinois,COMPLETE,299.98,2016-01-01 00:00:00+00:00,First Class,1
TRANSFER,-19.189983,48,Water Sports,Strongsville,8978.38,Consumer,7,Fan Shop,Pacific Asia,Australia,2016-02-07 00:00:00+00:00,29653.57,0.16,1,199.99,165.9931,-29.429237,Oceania,New South Wales,PROCESSING,199.99,2016-02-28 00:00:00+00:00,Second Class,1
DEBIT,53.501125,9,Cardio Equipment,Caguas,3802.183,Consumer,3,Footwear,LATAM,Nicaragua,2017-05-06 00:00:00+01:00,57410.26,0.12,2,199.99,179.22443,53.793427,Central America,Western Cape,COMPLETE,99.99,2017-04-08 00:00:00+01:00,Standard Class,1
DEBIT,45.85161,18,Men's Footwear,Miami,1179.6431,Consumer,4,Apparel,Pacific Asia,Australia,2016-02-09 00:00:00+00:00,25219.752,0.2,1,129.99,103.99,45.83446,Oceania,Atsinanana,COMPLETE,129.99,2016-01-05 00:00:00+00:00,Standard Class,1
TRANSFER,67.424576,71,Music,Rio Grande,16545.727,Consumer,9,Discs Shop,Pacific Asia,Pakistan,2017-12-10 00:00:00+00:00,73825.914,0.07,1,258.1843,248.98,65.5334,South Asia,Punjab,PENDING,299.98,2017-03-24 00:00:00+00:00,Standard Class,1
PAYMENT,26.967249,17,Cleats,Caguas,9520.282,Consumer,4,Apparel,LATAM,Nicaragua,2015-03-29 00:00:00+00:00,5442.3115,0.01,1,59.99,56.99,27.269638,Central America,Hamadan,PENDING_PAYMENT,59.99,2015-03-10 00:00:00+00:00,Second Class,1
PAYMENT,-196.77396,45,Fishing,Zanesville,5058.914,Home Office,7,Fan Shop,Pacific Asia,Filipinas,2015-05-02 00:00:00+01:00,21151.082,0.17,1,399.98,331.98,-180.25119,Southeast Asia,Madrid,PENDING_PAYMENT,399.98,2015-10-04 00:00:00+01:00,Standard Class,1
DEBIT,67.06267,48,Water Sports,Caguas,1683.7631,Consumer,7,Fan Shop,Europe,Germany,2017-06-28 00:00:00+01:00,63201.47,0,1,199.99,199.17,69.010376,Western Europe,Telangana,COMPLETE,199.99,2017-07-02 00:00:00+01:00,Second Class,0
PAYMENT,-442.99344,45,Fishing,Phoenix,5653.901,Corporate,7,Fan Shop,Europe,Italy,2015-06-05 00:00:00+01:00,11248.716,0,1,399.98,395.98,-441.57138,West Asia,Cortes,PENDING_PAYMENT,399.98,2015-06-18 00:00:00+01:00,First Class,1
DEBIT,51.78472,24,Women's Apparel,Caguas,8129.4155,Consumer,5,Golf,Europe,Austria,2015-08-27 00:00:00+01:00,15747.387,0.01,4,199.99,193.99043,49.377144,Western Europe,Vienna,COMPLETE,50,2015-07-04 00:00:00+01:00,Standard Class,1
DEBIT,-80.419846,48,Water Sports,Silver Spring,4248.052,Consumer,7,Fan Shop,LATAM,El Salvador,2015-07-16 00:00:00+01:00,2943.3167,0.18,1,199.99,165.97617,-89.37274,Central America,San Salvador,COMPLETE,199.99,2015-12-12 00:00:00+00:00,Second Class,1
DEBIT,68.550766,48,Water Sports,Canovanas,11171.502,Corporate,7,Fan Shop,USCA,United States,2016-08-03 00:00:00+01:00,34144.504,0.15,1,199.99,165.98326,69.60447,West of USA ,Washington,COMPLETE,199.99,2016-06-07 00:00:00+01:00,Standard Class,1
PAYMENT,-58.67702,48,Water Sports,Caguas,7798.109,Consumer,7,Fan Shop,USCA,United States,2016-09-28 00:00:00+01:00,37773.312,0.01,1,199.99,199.92,-81.7063,South of  USA ,North Carolina,PENDING_PAYMENT,199.99,2016-09-24 00:00:00+01:00,First Class,1
PAYMENT,17.635197,26,Girls' Apparel,Caguas,4129.5728,Consumer,5,Golf,USCA,United States,2016-08-29 00:00:00+01:00,35633.33,0.04,1,39.99,37.50196,20.287975,East of USA,Uttar Pradesh,PENDING_PAYMENT,39.99,2016-08-05 00:00:00+01:00,Standard Class,1
TRANSFER,-34.309372,18,Men's Footwear,North Las Vegas,3754.229,Consumer,4,Apparel,LATAM,Angola,2017-05-04 00:00:00+01:00,56753.523,0.05,1,129.99,123.49,-30.113773,Caribbean,Baghdad,PENDING,129.99,2017-04-05 00:00:00+01:00,Standard Class,1
CASH,-19.417093,18,Men's Footwear,Long Beach,1128.7931,Consumer,4,Apparel,LATAM,Mexico,2015-03-01 00:00:00+00:00,3503.066,0.2,1,129.99,105.64182,-11.306041,Central America,Veracruz,CLOSED,129.99,2015-03-13 00:00:00+00:00,Standard Class,1
PAYMENT,31.596924,29,Shop By Sport,Caguas,4275.425,Home Office,5,Golf,Pacific Asia,Israel,2016-10-13 00:00:00+01:00,44120.094,0.12,2,79.98,73.22636,31.129398,West Asia,Nairobi,PENDING_PAYMENT,39.99,2016-08-14 00:00:00+01:00,Standard Class,1
PAYMENT,36.72043,18,Men's Footwear,Moreno Valley,6051.2275,Consumer,4,Apparel,Europe,Austria,2015-02-11 00:00:00+00:00,16302.86,0.16,1,129.99,110.49,35.08144,Western Europe,Vienna,PENDING_PAYMENT,129.99,2015-04-17 00:00:00+01:00,Standard Class,1
TRANSFER,42.057274,24,Women's Apparel,Caguas,11866.731,Consumer,5,Golf,LATAM,Dominican Republic,2017-03-21 00:00:00+00:00,55990.734,0.01,3,150,163.73184,44.42122,Caribbean,Santo Domingo,PENDING,50,2017-05-03 00:00:00+01:00,Standard Class,1
PAYMENT,-234.9497,18,Men's Footwear,Caguas,9040.784,Consumer,4,Apparel,Europe,France,2015-08-02 00:00:00+01:00,14950.294,0.17,1,129.99,107.89,-222.91064,Western Europe,Isle of France,PENDING_PAYMENT,129.99,2015-08-05 00:00:00+01:00,Standard Class,1
PAYMENT,182.4124,45,Fishing,Humacao,794.44604,Consumer,7,Fan Shop,Africa,Angola,2017-10-24 00:00:00+01:00,49711.633,0.06,1,399.98,377.98,184.56923,Central Africa,Luanda,PENDING_PAYMENT,399.98,2017-09-18 00:00:00+01:00,Standard Class,1
TRANSFER,93.45138,43,Camping & Hiking,Phoenix,11300.3125,Consumer,7,Fan Shop,LATAM,El Salvador,2015-08-29 00:00:00+01:00,2013.6881,0.06,1,299.98,278.98,100.20665,Central America,San Salvador,PROCESSING,299.98,2015-08-25 00:00:00+01:00,Standard Class,1
PAYMENT,29.194324,24,Women's Apparel,Brooklyn,10948.514,Consumer,5,Golf,LATAM,Brazil,2015-01-18 00:00:00+00:00,1472.0712,0,2,100,100.504105,29.76004,South America,Sao Paulo,PENDING_PAYMENT,50,2015-01-18 00:00:00+00:00,Standard Class,1
PAYMENT,0,48,Water Sports,Caguas,7277.4136,Consumer,7,Fan Shop,LATAM,Mexico,2015-04-06 00:00:00+01:00,13392.771,0.07,1,199.99,180.90033,1.230888,Southern Europe,Mandoul,PENDING_PAYMENT,199.99,2015-08-02 00:00:00+01:00,Standard Class,1
DEBIT,27.695066,17,Cleats,Caguas,5083.274,Consumer,4,Apparel,Africa,Nigeria,2016-10-13 00:00:00+01:00,45628.84,0.12,1,59.99,52.19,28.66669,West Africa,Lagos,COMPLETE,59.99,2016-05-16 00:00:00+01:00,Standard Class,0
DEBIT,27.604168,18,Men's Footwear,South Gate,1151.7181,Consumer,4,Apparel,USCA,United States,2016-07-23 00:00:00+01:00,36457.332,0.1,1,129.99,115.18,29.281912,South of  USA ,Florida,COMPLETE,129.99,2016-06-27 00:00:00+01:00,Same Day,0
PAYMENT,-12.965978,17,Cleats,Lancaster,14.132257,Consumer,4,Apparel,LATAM,Brazil,2015-06-02 00:00:00+01:00,10410.566,0.02859107,1,59.99,63.522636,0,South America,Bahia,PENDING_PAYMENT,59.99,2015-06-05 00:00:00+01:00,Standard Class,0
PAYMENT,9.715443,40,Golf Balls,Caguas,2869.3005,Consumer,6,Outdoors,Pacific Asia,China,2015-08-28 00:00:00+01:00,23409.379,0.05,1,16.927069,21.44779,8.14576,Eastern Asia,Lisbon,PENDING_PAYMENT,16.786724,2015-11-07 00:00:00+00:00,First Class,1
CASH,-43.177315,18,Men's Footwear,New Haven,5376.2817,Corporate,4,Apparel,Europe,United Kingdom,2015-08-02 00:00:00+01:00,12542.676,0.05,1,129.99,123.49,-21.691938,Northern Europe,England,CLOSED,129.99,2015-06-19 00:00:00+01:00,Standard Class,1
TRANSFER,-8.982631,48,Trade-In,Provo,11386.943,Consumer,7,Discs Shop,Pacific Asia,Turkey,2017-10-15 00:00:00+01:00,68726.01,0.06,1,11.54,16.659945,0.31474903,West Asia,Madrid,PROCESSING,14.99,2017-10-04 00:00:00+01:00,Same Day,0
DEBIT,-50.868725,17,Cleats,Lithonia,10236.133,Consumer,4,Apparel,LATAM,Colombia,2015-04-19 00:00:00+01:00,7919.0347,0.09,5,299.95,272.95273,-40.552624,South America,Sofala,COMPLETE,59.99,2015-05-09 00:00:00+01:00,Second Class,1
TRANSFER,71.36618,46,Indoor/Outdoor Games,Wilmington,2256.8945,Consumer,7,Fan Shop,LATAM,Brazil,2015-05-12 00:00:00+01:00,5743.5996,0.2,4,199.92,149.999,72.64326,South America,Queretaro,PENDING,49.98,2015-06-21 00:00:00+01:00,Standard Class,1
